,PlayerName,Embeddings,ImagePath
417,sergio escudero,"[-1.1152766942977905, 0.06074301898479462, 0.7103604674339294, 1.4475754499435425, 0.2697122097015381, -0.2763756811618805, -0.8904488682746887, 1.7724862098693848, 0.9475464224815369, -0.9235719442367554, -0.32649657130241394, -1.3625032901763916, 1.9412643909454346, -1.0174237489700317, -1.1387908458709717, -0.9019957780838013, 1.1578177213668823, -0.6749151349067688, 0.007213946431875229, 1.5284218788146973, 0.5925674438476562, 1.529955267906189, -1.5983033180236816, 0.639650821685791, -2.939178228378296, -0.2181815803050995, -0.45183423161506653, 0.40492746233940125, 0.12062273919582367, -0.08725392818450928, -1.4070159196853638, 0.2059478610754013, -0.6592832803726196, -1.6253635883331299, 0.6448467969894409, 0.6610233187675476, -0.6691303253173828, -1.1326671838760376, -1.0990288257598877, -0.2582458555698395, -0.8700153231620789, 0.22805969417095184, -0.6399552822113037, -0.6959632039070129, 1.2630431652069092, -0.35847070813179016, 0.8914262056350708, 1.4029053449630737, 1.0694040060043335, -0.6034235954284668, -0.027631685137748718, 1.7208534479141235, -1.8430911302566528, 0.9605503082275391, -1.921921730041504, -0.5511121153831482, 0.2699475586414337, -2.045214891433716, -1.5307748317718506, 0.4107276499271393, -1.6910697221755981, 0.8194108009338379, 2.349440813064575, 0.25033286213874817, -0.7991888523101807, 2.037753105163574, 2.7103047370910645, 0.6536546945571899, 0.32935813069343567, 1.5294543504714966, 0.8798236846923828, -0.7669404745101929, 0.1372244656085968, -0.0636870265007019, 0.4938994348049164, -0.7789115905761719, -1.5641902685165405, -0.28164803981781006, -1.4325852394104004, 0.06373748183250427, 1.488806128501892, -1.818271279335022, -0.8575248718261719, 0.1415565460920334, 0.20018157362937927, 1.1280559301376343, -1.153233289718628, -1.2797731161117554, -0.7134649753570557, -1.0946124792099, 2.571047067642212, 1.604178786277771, 0.6888154149055481, 0.4181990921497345, -2.07837176322937, 2.708289623260498, 0.7863194346427917, 0.47969210147857666, -1.1354212760925293, 0.3695571720600128, -0.5450640916824341, 0.4283885657787323, 1.1408966779708862, -0.19903564453125, 0.13904309272766113, 0.5033922791481018, -1.5462684631347656, -0.44361308217048645, -0.08525770157575607, 2.0278091430664062, -1.124194622039795, -1.3331331014633179, -0.5125974416732788, 1.4392985105514526, -0.9958363771438599, -1.170570969581604, -1.9511512517929077, -1.6133475303649902, -0.9350776672363281, -1.072694182395935, -1.6514354944229126, -0.7477856874465942, -0.8121249079704285, -0.9592816829681396, 1.5023794174194336, 0.04194899648427963, 0.5443551540374756, -0.6400713324546814]",/Users/sohail433/Downloads/cropped_433_images/sergio escudero/491--9--GettyImages-1267573751.jpg
418,lorenzo venuti,"[-0.7308491468429565, -0.49042922258377075, -0.9628249406814575, 1.6117310523986816, -0.6879693269729614, -1.4754871129989624, -1.2619085311889648, -0.7244095802307129, 0.7011849284172058, -0.228608638048172, 0.7685628533363342, -1.2171745300292969, 1.440377116203308, -0.3768864870071411, -0.8520735502243042, 0.8048626184463501, -0.29453620314598083, 0.08726000785827637, -0.23957949876785278, 0.8447163701057434, 1.0940487384796143, 1.911592960357666, 0.07963042706251144, -0.01706656813621521, 0.26608267426490784, 0.7877036333084106, 0.25119179487228394, 0.363036185503006, 1.155399203300476, 0.03627502918243408, -1.1566091775894165, 0.6141930818557739, 0.7424380779266357, 0.085140161216259, 0.30239546298980713, 2.1039845943450928, -0.6616726517677307, -0.6155896782875061, -1.631166696548462, -0.13613805174827576, 0.2115560621023178, 2.2143750190734863, -0.3473837971687317, -1.332887053489685, 0.5968772768974304, -0.15425275266170502, -0.540876030921936, 1.0564771890640259, 0.7264782190322876, 0.6982104778289795, -0.4912518262863159, -0.16037607192993164, -1.4099819660186768, 0.7475257515907288, -0.7474563717842102, 0.0510573573410511, 1.2826889753341675, 0.2913459539413452, -1.0822290182113647, -1.2228442430496216, -0.4368193447589874, 0.661227285861969, -0.04001256451010704, 1.0525025129318237, -0.3241797685623169, 1.0747268199920654, 1.6467002630233765, 0.413778692483902, -0.2790525555610657, -0.08525034040212631, 1.0744119882583618, -0.21677511930465698, 0.3648023307323456, -0.05211525037884712, 0.8974670171737671, -1.5343939065933228, 0.2261139452457428, 0.45057910680770874, -0.9023960828781128, -0.3655071258544922, -0.3218366503715515, -1.2632888555526733, -0.23659852147102356, 0.23851650953292847, 0.45354780554771423, 1.203176736831665, -1.0382944345474243, 0.9221464395523071, 0.04005607217550278, -1.4827386140823364, 2.238006591796875, 2.238785743713379, 2.330929756164551, 1.5003323554992676, -0.14431236684322357, 1.3638437986373901, -0.2792075276374817, 0.8810331225395203, -2.228804349899292, -1.304891586303711, 0.47820794582366943, 0.2972838878631592, 0.8192023038864136, -1.95810866355896, 1.3078900575637817, -0.43118417263031006, 0.2686627507209778, 0.12007258087396622, -0.22455444931983948, 0.572228193283081, 0.10141565650701523, -0.30724525451660156, -0.24066796898841858, 2.441774368286133, 0.1030205488204956, 0.10056377947330475, 0.08661247044801712, -1.154314398765564, 0.06713762879371643, 1.356271743774414, -1.026044487953186, -0.046009525656700134, 0.35702478885650635, -1.7353750467300415, 2.60231614112854, -0.7111701369285583, 1.1285275220870972, 1.0286237001419067]",/Users/sohail433/Downloads/cropped_433_images/lorenzo venuti/870--2--imago1001328933h.jpg
419,saul niguez,"[0.08414062857627869, -0.1172177642583847, -1.7965006828308105, 0.4346376955509186, -0.8310744762420654, 0.3779587149620056, -1.3752570152282715, 1.1422972679138184, -0.7919324040412903, 0.963289737701416, 1.574249029159546, -0.6801313757896423, 0.8296307921409607, -0.7714903354644775, 0.8461297750473022, 0.10412134230136871, -0.27239248156547546, -0.8905286192893982, -0.9853521585464478, -1.6661877632141113, -1.4200419187545776, 0.23751986026763916, 0.18464767932891846, 0.10707715153694153, -0.10655082762241364, -0.7205941677093506, -0.3520636558532715, 1.6231406927108765, -1.418003797531128, 1.8050118684768677, -0.9896962642669678, 0.26929375529289246, -2.4522173404693604, -0.9723498225212097, 0.772610604763031, 0.21826082468032837, 1.3584905862808228, 1.0249696969985962, -0.4445115327835083, 1.840296745300293, 1.728006362915039, -0.3907603919506073, 1.1755274534225464, 0.029508329927921295, 0.43710100650787354, 0.1922949254512787, 3.8260302543640137, -1.4308171272277832, 1.3036611080169678, -0.12868577241897583, -2.6028189659118652, 0.6712409257888794, 0.43217793107032776, 0.8351655602455139, -2.0583579540252686, -0.4258836805820465, 1.2539087533950806, 0.6781047582626343, -0.37627720832824707, 0.2654549777507782, 0.7774353623390198, 0.20445747673511505, 0.7450587153434753, 0.0596124567091465, 1.7937798500061035, -0.2405671924352646, 0.9578765630722046, 1.0371713638305664, -1.2802655696868896, -0.6889902353286743, 0.726249635219574, 1.8334202766418457, 0.17596247792243958, -0.09196849912405014, 1.2238733768463135, 0.00925414264202118, 0.1771775186061859, 2.196319341659546, -0.9015001654624939, 0.9409589767456055, -0.2151063084602356, -0.9628357887268066, 0.7219358682632446, -0.5287312865257263, -1.6195002794265747, 0.4717736542224884, -2.3803999423980713, 0.37948161363601685, 0.13962438702583313, -0.9115665555000305, 2.5611917972564697, -2.4457342624664307, 0.34289130568504333, -0.6767989993095398, 1.3674731254577637, 2.5775094032287598, -0.027978666126728058, 1.417535662651062, -0.23329225182533264, -0.12598514556884766, 0.2021583765745163, -0.38615429401397705, 0.24452272057533264, -0.6714062094688416, -0.04184170067310333, 0.6821756958961487, -0.28701531887054443, 0.880631685256958, 1.858915090560913, 1.071229100227356, -0.7801364064216614, 0.10851508378982544, 0.6760928630828857, 0.5685754418373108, -0.645396888256073, -2.1930339336395264, -1.08635413646698, -0.9653197526931763, 0.263371080160141, 0.2214410901069641, -0.40465450286865234, -1.200157642364502, 0.15693546831607819, -1.0026272535324097, -0.1385529488325119, -0.18118610978126526, 0.2026262730360031, -0.836344838142395]",/Users/sohail433/Downloads/cropped_433_images/saul niguez/108--10--GettyImages-622243354.jpg
420,thibaut courtois,"[0.9078980684280396, -0.8310952186584473, 0.30630165338516235, 0.5965750813484192, 0.20366458594799042, -0.02092188224196434, -2.5255653858184814, 0.034328725188970566, 1.9075469970703125, -0.441850870847702, -1.8387560844421387, -0.2792036533355713, 0.14022526144981384, 1.9957464933395386, -1.1572123765945435, -0.7050173878669739, 1.6561568975448608, -1.6937392950057983, 0.9904031753540039, -1.284685730934143, 0.5951457023620605, -0.24121880531311035, 0.04073798656463623, 0.438620001077652, -0.33220499753952026, -1.9269136190414429, -0.3060714900493622, -0.3601030111312866, 0.9179704189300537, -0.13576561212539673, -1.572483777999878, 0.20011457800865173, 0.6480080485343933, -0.09026538580656052, 0.3131251931190491, 2.3042259216308594, -1.9704747200012207, 0.1592201292514801, -3.1487345695495605, 0.2778690755367279, 0.3449424207210541, 1.082901954650879, 0.2142048478126526, 0.031130321323871613, -0.16870221495628357, -0.10444214940071106, -0.011538967490196228, 0.9026625156402588, -0.3542528748512268, -0.5025992393493652, 0.2357710897922516, -1.6160434484481812, -1.2268683910369873, -0.9403188228607178, -0.09320493042469025, -0.8682761192321777, -0.6749227643013, -1.0073689222335815, 0.2739022970199585, -0.40815314650535583, -0.8948464393615723, 0.4793141484260559, 0.39627334475517273, 0.06504207849502563, -1.9333876371383667, 1.0832220315933228, 0.20038855075836182, 0.42671865224838257, 1.0659801959991455, 0.5601619482040405, 0.8634231090545654, -1.0318585634231567, 0.5085508823394775, 0.23604463040828705, 0.07800059020519257, 0.2868274450302124, 1.717828392982483, 0.03172855079174042, 0.19799840450286865, -1.6658166646957397, 0.7508482336997986, -0.8198482990264893, -0.8136213421821594, 0.15840832889080048, -0.37987220287323, -1.1030784845352173, 1.6907520294189453, -2.6443517208099365, 0.2494220733642578, -0.058081913739442825, 1.3923357725143433, 1.7869995832443237, 0.6688748598098755, -0.08073493838310242, -1.0352379083633423, 1.9841101169586182, -0.0906001478433609, 1.439206600189209, -2.4241766929626465, 1.7742706537246704, -0.929627001285553, 0.2956652045249939, 0.2890801727771759, -0.9335867166519165, 1.4697173833847046, -1.434839129447937, -0.44117698073387146, -0.2533191740512848, -0.8511795997619629, 0.002547129988670349, 0.5647915005683899, -0.9361711144447327, -1.2510466575622559, 1.7751045227050781, -1.5879517793655396, -0.6087511777877808, 0.15027107298374176, -0.6357507109642029, -1.043426513671875, -0.45003360509872437, -1.1669026613235474, -0.6478776931762695, -1.1431419849395752, 0.23072460293769836, 2.7454135417938232, 0.25076305866241455, 0.39172524213790894, -0.18720267713069916]",/Users/sohail433/Downloads/cropped_433_images/thibaut courtois/350--10--imago1012333521h.jpg
421,memphis depay,"[-0.033003099262714386, -1.5346176624298096, -2.280482053756714, 0.7384037971496582, 2.030463695526123, 0.14159666001796722, -0.05215582996606827, 1.1745719909667969, 1.073702096939087, 1.392308235168457, -2.6004366874694824, -0.5756173729896545, -0.23163408041000366, -1.025931715965271, -0.2087114453315735, -0.6503185033798218, -0.03808346390724182, 0.0727558583021164, -0.1239195317029953, -0.8551005721092224, 0.7323384284973145, 0.8434905409812927, -2.649033308029175, 0.25405728816986084, 0.9064126014709473, 0.33037394285202026, 0.6093024015426636, 0.7414289116859436, -0.2327202409505844, 0.0504949688911438, 0.03846421465277672, 0.5161316394805908, -0.05096522346138954, -0.8417545557022095, 0.8928330540657043, -0.7852168679237366, -1.0813171863555908, -1.7790799140930176, 1.156921625137329, -2.31121826171875, -1.1065974235534668, 0.8838715553283691, -0.2971525192260742, -0.24023748934268951, 0.27933087944984436, -0.8478727340698242, -0.33679261803627014, -0.6550132036209106, -1.009938359260559, 0.3309977948665619, -2.0796091556549072, 1.1955946683883667, -0.05567286163568497, -0.9682689309120178, 1.3785539865493774, -0.44560131430625916, 1.2202035188674927, -2.2705650329589844, 0.8852349519729614, 0.3184962868690491, -0.9876614809036255, -0.3372539281845093, 1.9505068063735962, -0.48237481713294983, -0.026603691279888153, 1.2145037651062012, -0.37976932525634766, 0.11754467338323593, 0.14851242303848267, -1.0499976873397827, 1.2362480163574219, -0.8409054279327393, -2.4623148441314697, -0.7881842255592346, 1.154380202293396, -0.1929464340209961, -0.9515571594238281, -0.4526135325431824, 1.7760077714920044, 1.2852002382278442, 1.1486120223999023, -0.1180940717458725, -0.09285958111286163, 0.05197376757860184, 1.1380285024642944, -0.1769552379846573, -1.8280905485153198, 0.5387770533561707, 0.3902888596057892, 0.8280409574508667, -0.11239917576313019, 0.3928111791610718, -2.8781564235687256, 1.773525357246399, -1.083046317100525, -0.11880134791135788, -2.1881027221679688, -1.1350274085998535, -0.33043843507766724, 1.3525882959365845, 0.6204858422279358, -0.11183163523674011, -0.5755858421325684, -1.512744426727295, -0.775181233882904, -0.5208629369735718, -1.322614073753357, -1.7968336343765259, -1.0683789253234863, 1.0947041511535645, 0.9522473216056824, -0.42748498916625977, -0.5270336866378784, 0.7149199843406677, 0.739626944065094, -1.0849372148513794, -0.8098511695861816, 0.5275253653526306, 0.3446371853351593, 1.3933998346328735, 2.048430919647217, 0.6350133419036865, -0.36710309982299805, 0.03866508603096008, -1.1181414127349854, 0.3214399218559265, 2.0974605083465576, -1.9847369194030762]",/Users/sohail433/Downloads/cropped_433_images/memphis depay/970--6--GettyImages-485283254.jpg
422,memphis depay,"[0.6420497894287109, -0.5319159030914307, -1.257610559463501, 0.2347402572631836, 1.8362349271774292, -2.3504021167755127, -0.3413846790790558, 0.49756088852882385, -0.1550331711769104, 1.16244375705719, -0.7244634032249451, -0.7054898142814636, 1.643776297569275, -0.864020824432373, 1.810199499130249, 1.5158536434173584, -0.7189850807189941, -0.061674006283283234, -0.6711481213569641, -1.3844460248947144, 1.5325533151626587, 0.3471381664276123, -1.6988275051116943, 2.920599937438965, 0.9110808372497559, 0.2905504107475281, 0.34724199771881104, 2.048537254333496, 1.0441070795059204, 0.9871954917907715, 0.1212356835603714, 1.9417494535446167, -0.49492740631103516, 1.6797466278076172, 0.8452780246734619, -1.243951678276062, -0.7249298095703125, -2.9881198406219482, -0.2020874321460724, -0.7846907377243042, -0.07457265257835388, 1.4890656471252441, 1.8067562580108643, 0.06348101794719696, -0.12718231976032257, 0.373232901096344, 0.9897693395614624, -2.3617594242095947, 0.16486766934394836, -0.3267395496368408, -0.9626557230949402, 0.049673162400722504, -1.4402815103530884, -0.4235246181488037, 0.8102300763130188, 0.3431089520454407, 1.7391761541366577, -1.9385547637939453, 1.0288969278335571, 1.6733272075653076, -0.25574687123298645, 0.9287034273147583, 1.6093178987503052, -0.16992181539535522, -0.3172799348831177, -0.2661498188972473, -0.016585342586040497, -0.21171435713768005, 0.005906838923692703, -0.6342169046401978, 1.3715866804122925, -0.12437017261981964, -0.6401522159576416, 0.18990446627140045, 1.01615309715271, -0.6385771036148071, -0.40669509768486023, -0.19614990055561066, 0.2671135365962982, -0.5892991423606873, 1.225468635559082, 0.5193537473678589, 0.12578906118869781, -0.6750136017799377, 0.2143431007862091, -0.6721117496490479, -1.7658653259277344, 0.17860163748264313, 0.5074899196624756, -0.32131579518318176, 0.2637402415275574, 1.3368078470230103, -1.8214839696884155, 0.596945583820343, 1.320244312286377, -0.15249843895435333, -1.3056973218917847, -1.3041794300079346, -0.16205710172653198, 0.5320693850517273, -0.17418019473552704, -0.8278820514678955, -1.413893222808838, -1.7718212604522705, 0.66392582654953, -1.0296269655227661, -1.2524733543395996, -0.12777549028396606, -1.4636586904525757, 1.228748083114624, 0.4887111783027649, -1.0075275897979736, -0.038227684795856476, -0.2135886549949646, 1.080443263053894, -0.9843100309371948, 1.4335447549819946, -0.492980420589447, -0.15302050113677979, 0.7738130688667297, 2.022878885269165, 0.14876152575016022, 1.2289148569107056, -0.97465580701828, -0.07689093053340912, -0.4242158830165863, 0.6003156900405884, -2.2314565181732178]",/Users/sohail433/Downloads/cropped_433_images/memphis depay/1101--9--Copyright-ProShots-12976668.jpg
423,memphis depay,"[0.04950021952390671, -1.1396840810775757, -0.240675687789917, 1.0789393186569214, 2.252936840057373, -0.7809647917747498, 0.1690698117017746, 0.5501068234443665, 0.7795105576515198, 0.7342227697372437, -0.4880029261112213, -1.225963830947876, 0.8550868630409241, -1.1537344455718994, 0.8603758811950684, 1.5990452766418457, -0.19355151057243347, 0.2178165465593338, -1.1486421823501587, -0.651798665523529, 0.9998488426208496, 0.809630274772644, -0.4744267165660858, 1.0025874376296997, 2.055368423461914, 1.1706193685531616, 0.28685715794563293, 1.2900819778442383, 1.0929027795791626, 0.7288806438446045, 0.36225593090057373, 0.2737312316894531, -0.20255567133426666, 0.4650471806526184, 0.4542037546634674, 0.014805253595113754, 0.43363070487976074, -1.3092832565307617, 0.6893274784088135, -0.9414055347442627, 0.4762318432331085, 2.0209505558013916, 1.413148283958435, 0.25311005115509033, -0.019448162987828255, 1.993051528930664, -0.5308710336685181, -2.5880191326141357, -0.6876884698867798, 0.06743833422660828, -0.5977596044540405, -0.08045542240142822, -0.06200794130563736, -0.299093633890152, 0.2637122869491577, -0.3201614022254944, 2.3989953994750977, -2.166497230529785, 1.7375482320785522, 0.5883013010025024, 0.5248225331306458, 1.117126703262329, 0.6821410059928894, 0.1238369345664978, -0.11892243474721909, -0.27351975440979004, 0.09496279060840607, -0.5869507789611816, -0.3633568584918976, -0.6297588348388672, 0.34306561946868896, 0.4248247444629669, -2.039496660232544, -1.5626816749572754, 1.6784340143203735, 0.5902160406112671, -0.7061288356781006, 1.1133211851119995, 0.7242151498794556, 1.059752345085144, 0.3958131670951843, 0.6415342092514038, 0.19885194301605225, -1.1316629648208618, -0.11487496644258499, -0.5989257097244263, -1.1592159271240234, 1.4430781602859497, -0.5929474830627441, 0.0475238673388958, 0.7929573059082031, 1.3032243251800537, -1.895090103149414, 0.7510924935340881, 0.24325239658355713, -0.8067578077316284, -0.8718826770782471, -2.1224730014801025, -0.5504958033561707, 0.3420911729335785, 0.5588399171829224, -0.7944318056106567, -2.122483730316162, -1.8683773279190063, 0.06953904777765274, 0.4580496549606323, -1.7979967594146729, -1.3975749015808105, -0.8336997032165527, 1.884321928024292, 0.3085050582885742, -0.39030689001083374, 0.48691096901893616, -0.5277208089828491, 1.4045060873031616, -0.5215413570404053, -0.54518723487854, -0.6226242780685425, 0.45720112323760986, -0.015771087259054184, 2.3821191787719727, -0.8839597702026367, 1.2920217514038086, -0.8702861070632935, 0.5793207287788391, -2.1420018672943115, 1.804360270500183, -1.1199214458465576]",/Users/sohail433/Downloads/cropped_433_images/memphis depay/467--7--GettyImages-1234798712.jpg
424,yvandro borges sanches,"[-2.2453560829162598, -1.8560218811035156, 0.6656476855278015, 1.0917420387268066, -0.26595205068588257, 0.5632159113883972, 0.3241496980190277, 0.4196174442768097, 0.6114864945411682, -0.8634377717971802, -0.019574955105781555, 0.032527901232242584, -0.3370102047920227, 0.8850092887878418, -1.2318713665008545, -0.030095361173152924, 1.5096074342727661, 0.8594924807548523, -0.019879594445228577, 0.012728849425911903, 0.6971343755722046, 0.03671595826745033, 0.06627729535102844, -1.456300973892212, 0.34477925300598145, 1.6804801225662231, 1.2252345085144043, 0.2958512306213379, -0.0496489480137825, -1.0358966588974, 0.40860623121261597, 1.1840373277664185, 1.0814073085784912, 0.4330509901046753, 0.3848215341567993, -0.6514590382575989, 0.4681773781776428, -0.5873330235481262, -0.19428592920303345, -1.300892949104309, -1.228736162185669, 1.1692156791687012, 0.24601517617702484, -0.5379291772842407, 0.7912399172782898, 1.4853651523590088, -0.1941816806793213, -0.5040628910064697, 0.40061622858047485, 1.0934263467788696, 0.21405290067195892, 0.013984905555844307, 0.2410435676574707, -1.0781168937683105, 1.690214991569519, 0.4311662018299103, 1.0284658670425415, 1.4190218448638916, 0.15536655485630035, -1.9364591836929321, -0.28653982281684875, 1.8419749736785889, 0.22703500092029572, 2.295323371887207, -0.23842358589172363, 1.6736178398132324, 0.31406211853027344, 0.33568277955055237, 0.7751911878585815, 0.2115798443555832, 0.7773069739341736, -0.7839879989624023, -0.17117586731910706, -0.2867715358734131, -0.6943592429161072, -0.09462220966815948, -0.49676117300987244, -1.052507758140564, 0.28101181983947754, 0.7469047904014587, -1.0939098596572876, -0.4412291944026947, 0.6857501268386841, 0.32318350672721863, 0.1790863275527954, 0.7570880651473999, 0.9715802073478699, 1.216356635093689, -1.2679349184036255, -0.10951629281044006, -0.2633437514305115, 0.8219673037528992, -0.9055681824684143, 0.8482452034950256, 0.7361226677894592, -0.014116918668150902, 0.6328691244125366, 0.6029802560806274, -0.9190220832824707, 0.10358565300703049, 0.037251390516757965, -0.019800156354904175, -0.06199680268764496, 0.4018281400203705, 0.08128232508897781, 0.6566563248634338, -0.27160927653312683, -0.539417028427124, -0.437673419713974, -0.42901602387428284, -0.11895493417978287, -0.39847332239151, 0.5514224767684937, 1.4596483707427979, -0.17029421031475067, 0.9312145709991455, 0.029803737998008728, 0.530834436416626, 0.8047378063201904, -1.5074374675750732, -0.14456644654273987, 0.771475076675415, 0.4059438705444336, 0.1356709599494934, 0.818104088306427, -1.232079267501831, 1.5036472082138062, 0.2654324769973755]",/Users/sohail433/Downloads/cropped_433_images/yvandro borges sanches/918--1--imago1011882678h.jpg
425,yvandro borges sanches,"[-1.755305528640747, -1.495619773864746, -0.15572300553321838, 1.2751729488372803, 0.22249621152877808, 1.065286636352539, 0.9427928924560547, 0.6244384050369263, 0.7501909136772156, -0.3690192997455597, -0.2815675437450409, -0.9113731384277344, -0.7146291136741638, 0.6321723461151123, -0.5942219495773315, -0.5515947341918945, 0.27058255672454834, 0.5187340974807739, -0.23867812752723694, -0.1821931153535843, 0.43736663460731506, 0.38736504316329956, 0.23429125547409058, -1.2588226795196533, 1.5427030324935913, 1.545541763305664, 0.8689486384391785, -0.2497897446155548, -0.3536178469657898, -1.152097225189209, 0.7703791260719299, 0.32143521308898926, -0.051254961639642715, 0.5193300247192383, 0.800340473651886, -0.4895482361316681, 1.0276793241500854, -0.750819206237793, 0.3635667562484741, -2.8162312507629395, -0.9196909070014954, 1.9149647951126099, 0.06631137430667877, -0.3882725238800049, 0.5443936586380005, 1.2320666313171387, 0.039918940514326096, -0.9737941026687622, -0.02591034770011902, 1.8502318859100342, -0.500883162021637, 0.75034099817276, 0.6654725074768066, -0.9545132517814636, 0.5679410696029663, 0.5452656745910645, 1.340019702911377, 0.5323801636695862, 0.2532159090042114, -1.3596409559249878, 0.652711033821106, 2.0717780590057373, 0.593172013759613, 2.0141851902008057, 0.0744858980178833, 1.6449393033981323, -0.05482783168554306, 0.12437828630208969, 0.31635889410972595, 1.010435938835144, 1.4425987005233765, -0.6327840089797974, -1.2502903938293457, -1.4099563360214233, -0.3300558626651764, -0.1949096918106079, -0.788874626159668, -0.52055424451828, -0.019623197615146637, 1.6249350309371948, -0.8957328796386719, 0.02764829993247986, 1.6719506978988647, 0.8596243262290955, 0.6665495038032532, 0.4752372205257416, 0.9968885183334351, 1.2563283443450928, -0.6758800745010376, -0.8044672012329102, -0.40476781129837036, -0.272651731967926, -1.9706792831420898, 1.6979206800460815, 0.4290092885494232, 0.22137223184108734, -0.27557697892189026, -0.3663555979728699, -0.162777379155159, 0.7216048240661621, 0.07874108105897903, 0.5362984538078308, -0.2712264060974121, 0.0434844046831131, 0.17333629727363586, 1.0510225296020508, -0.6833657622337341, 0.06352650374174118, -0.062180884182453156, -0.019886864349246025, -0.3111213445663452, -0.8389595150947571, 0.7339756488800049, 1.4622095823287964, -0.05131077766418457, 0.9685609340667725, -0.3731709122657776, 0.27142682671546936, -0.15172559022903442, -1.5130923986434937, 1.5305935144424438, 0.37094104290008545, 0.5110310912132263, 0.2636667490005493, 0.2674870491027832, -2.2697267532348633, 1.5225507020950317, -0.6072196960449219]",/Users/sohail433/Downloads/cropped_433_images/yvandro borges sanches/1254--1--GettyImages-1370284976.jpg
426,enzo ebosse,"[-0.8088784217834473, 1.2500697374343872, -2.6776766777038574, 0.11778352409601212, 0.3164213299751282, -0.09846463799476624, 0.20682598650455475, 0.31386324763298035, 0.8739916682243347, -0.36823830008506775, -0.07873706519603729, -0.8349544405937195, -0.32283610105514526, -0.780480146408081, 0.9548333883285522, -0.5192564129829407, -1.6929701566696167, 2.523571729660034, -0.49355804920196533, -0.41565999388694763, 0.8032537698745728, -0.5327547788619995, -0.5265747904777527, -1.2555595636367798, -1.0270813703536987, -0.046904101967811584, -0.19680911302566528, -1.263857364654541, -3.5178489685058594, -0.1974720060825348, -0.210336834192276, 0.6542568206787109, -0.4789121747016907, 0.23810741305351257, 1.5663889646530151, -0.061341628432273865, 0.4216316044330597, -2.5547571182250977, 0.33169203996658325, -1.4033221006393433, 1.1509590148925781, -0.46272173523902893, 0.6795721054077148, -0.16666646301746368, 0.36045029759407043, -0.3983341455459595, 1.4316186904907227, -1.4837602376937866, -1.4440017938613892, 0.09773340821266174, -1.0547305345535278, 0.7997880578041077, -0.43924298882484436, 0.6700141429901123, 1.8090131282806396, -0.7093225717544556, -1.3218873739242554, -0.841519296169281, -0.07138269394636154, -1.663834571838379, 2.0138494968414307, 0.3851563334465027, 2.037263870239258, -1.1495637893676758, 0.8494260907173157, -0.32477325201034546, -0.9965764284133911, 0.19306877255439758, -0.4207267463207245, -0.6441917419433594, 1.5115835666656494, -0.2042480856180191, -1.0589016675949097, -1.76981520652771, -0.0555451400578022, -0.23530656099319458, -0.8887277841567993, -0.02679196372628212, 0.6976243257522583, -1.3541505336761475, 1.7405281066894531, 0.15810883045196533, -0.15304799377918243, 1.2687231302261353, 0.9043633341789246, -0.07031486928462982, -2.402623176574707, 0.6171787977218628, 1.1131093502044678, -1.0622526407241821, -1.1671736240386963, -1.6430667638778687, -0.5455461144447327, 2.242548704147339, -1.628139615058899, 0.4352540671825409, -0.06268785893917084, -0.0735965445637703, 0.7617108821868896, 1.9293714761734009, -0.1802702248096466, 0.9472443461418152, 0.3525307774543762, -0.5580468773841858, -0.4279675781726837, -0.7521650791168213, -0.9027044177055359, 2.442631721496582, -2.0146584510803223, 1.77640962600708, -0.20233604311943054, 0.8322572708129883, 0.7894465923309326, -0.27475011348724365, -1.8621982336044312, 0.03903423249721527, -0.9753917455673218, -1.1362369060516357, -0.901398777961731, 0.27516865730285645, -0.9070120453834534, 1.191941499710083, 1.1509982347488403, -0.31919363141059875, -1.1260223388671875, 0.04636729508638382, -0.27468711137771606, -1.0212385654449463]",/Users/sohail433/Downloads/cropped_433_images/enzo ebosse/230--5--GettyImages-1368399230.jpg
